QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,Coverage,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,Coverage,MCC,NBD,LOC,#Pa,#MC,#AF
"<Method>kafka.examples.DemoCallBack.public onCompletion( RecordMetadata, Exception ): void","onCompletion( RecordMetadata, Exception ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,9,2,5,3
<Field>kafka.examples.DemoCallBack->key,final key : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.examples.DemoCallBack->message,final message : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.examples.DemoCallBack->startTime,final startTime : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kafka.examples.KafkaConsumerProducerDemo,KafkaConsumerProducerDemo,low,low,low,low,3,4,3,1,0,1,7,6,0,0,0,1,0,0,0,0,0,0,,,,,7,,,,,,1,,,,,,,
<Method>kafka.examples.KafkaConsumerProducerDemo.public static main( String ): void,static main( String ): void,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,1,3,0
kafka.examples.KafkaProperties,KafkaProperties,low,low,low,low,0,1,0,1,0,1,10,1,0,8,1,0,0,0,0,0,0,0,,,,,10,,,,,,1,,,,,,,
<Method>kafka.examples.KafkaProperties.private KafkaProperties( ): void,KafkaProperties( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Field>kafka.examples.KafkaProperties->CLIENT_ID,static final CLIENT_ID : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.examples.KafkaProperties->CONNECTION_TIMEOUT,static final CONNECTION_TIMEOUT : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.examples.KafkaProperties->KAFKA_PRODUCER_BUFFER_SIZE,static final KAFKA_PRODUCER_BUFFER_SIZE : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.examples.KafkaProperties->KAFKA_SERVER_PORT,static final KAFKA_SERVER_PORT : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.examples.KafkaProperties->KAFKA_SERVER_URL,static final KAFKA_SERVER_URL : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.examples.KafkaProperties->TOPIC,static final TOPIC : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.examples.KafkaProperties->TOPIC2,static final TOPIC2 : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.examples.KafkaProperties->TOPIC3,static final TOPIC3 : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kafka.examples.Producer,Producer,very-high,low,low,low,5,233,8,2,0,5,31,27,3,0,2,0,1,0,0.333,0,0,1,,,,,31,,,,,,5,,,,,,,
"<Method>kafka.examples.Producer.public Producer( String, Boolean ): void","Producer( String, Boolean ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,9,2,6,3
<Method>kafka.examples.Producer.public run( ): void,run( ): void,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,18,0,6,5
<Field>kafka.examples.Producer->isAsync,final isAsync : Boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.examples.Producer->producer,final producer : KafkaProducer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.examples.Producer->topic,final topic : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>kafka.tools,kafka.tools,low,low,low-medium,low,,,,,,95,421,,,,,,,,,,,,,1,1,0,421,0,1,0,1,0,95,,,,,,,
kafka.tools.StreamsResetter,StreamsResetter,very-high,high,medium-high,high,23,568,108,1,0,95,421,384,2,19,22,1,0,0.827,0.803,0.972,0,0,,,,,421,,,,,,95,,,,,,,
"<Method>kafka.tools.StreamsResetter.private checkInvalidArgs( OptionParser, OptionSet, Set, OptionSpec ): void","checkInvalidArgs( OptionParser, OptionSet, Set, OptionSpec ): void",low,low-medium,low,low,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11,4,3,0
"<Method>kafka.tools.StreamsResetter.private checkOffsetRange( Map, Map, Map ): Map","checkOffsetRange( Map, Map, Map ): Map",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,18,3,14,0
"<Method>kafka.tools.StreamsResetter.public doDelete( List, Admin ): void","doDelete( List, Admin ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,14,2,8,0
<Method>kafka.tools.StreamsResetter.public getDateTime( String ): long,getDateTime( String ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,15,1,11,0
<Method>kafka.tools.StreamsResetter.private getTopicPartitionOffsetFromResetPlan( String ): Map,getTopicPartitionOffsetFromResetPlan( String ): Map,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,2,0
<Method>kafka.tools.StreamsResetter.private isInputTopic( String ): boolean,isInputTopic( String ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2
<Method>kafka.tools.StreamsResetter.private isIntermediateTopic( String ): boolean,isIntermediateTopic( String ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2
<Method>kafka.tools.StreamsResetter.private isInternalTopic( String ): boolean,isInternalTopic( String ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,1,8,2
"<Method>kafka.tools.StreamsResetter.private maybeDeleteInternalTopics( Admin, boolean ): void","maybeDeleteInternalTopics( Admin, boolean ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,12,2,7,3
"<Method>kafka.tools.StreamsResetter.private maybeReset( String, Consumer, Set ): void","maybeReset( String, Consumer, Set ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,30,3,29,24
"<Method>kafka.tools.StreamsResetter.private maybeResetInputAndSeekToEndIntermediateTopicOffsets( Map, boolean ): int","maybeResetInputAndSeekToEndIntermediateTopicOffsets( Map, boolean ): int",medium-high,low-medium,medium-high,low,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4,71,2,47,12
"<Method>kafka.tools.StreamsResetter.public maybeSeekToEnd( String, Consumer, Set ): void","maybeSeekToEnd( String, Consumer, Set ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,9,3,7,1
<Method>kafka.tools.StreamsResetter.private parseArguments( String ): void,parseArguments( String ): void,low,low-medium,medium-high,low,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,74,1,69,47
<Method>kafka.tools.StreamsResetter.private parseResetPlan( String ): Map,parseResetPlan( String ): Map,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,15,1,6,0
"<Method>kafka.tools.StreamsResetter.private resetByDuration( Consumer, Set, Duration ): void","resetByDuration( Consumer, Set, Duration ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,11,3,9,0
"<Method>kafka.tools.StreamsResetter.public resetOffsetsFromResetPlan( Consumer, Set, Map ): void","resetOffsetsFromResetPlan( Consumer, Set, Map ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,9,3,5,0
"<Method>kafka.tools.StreamsResetter.public resetOffsetsTo( Consumer, Set, Long ): void","resetOffsetsTo( Consumer, Set, Long ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,12,3,7,0
"<Method>kafka.tools.StreamsResetter.private resetToDatetime( Consumer, Set, Long ): void","resetToDatetime( Consumer, Set, Long ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,9,3,6,0
<Method>kafka.tools.StreamsResetter.public run( String ): int,run( String ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
"<Method>kafka.tools.StreamsResetter.public run( String, Properties ): int","run( String, Properties ): int",low,low-medium,low,low,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,30,2,24,13
"<Method>kafka.tools.StreamsResetter.public shiftOffsetsBy( Consumer, Set, long ): void","shiftOffsetsBy( Consumer, Set, long ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,14,3,8,0
<Method>kafka.tools.StreamsResetter.public static main( String ): void,static main( String ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,0
"<Method>kafka.tools.StreamsResetter.private validateNoActiveConsumers( String, Admin ): void","validateNoActiveConsumers( String, Admin ): void",low,low-medium,low,low,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,12,2,8,0
<Field>kafka.tools.StreamsResetter->allTopics,final allTopics : List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->options,options : OptionSet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->applicationIdOption,static applicationIdOption : OptionSpec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->bootstrapServerOption,static bootstrapServerOption : OptionSpec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->byDurationOption,static byDurationOption : OptionSpec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->commandConfigOption,static commandConfigOption : OptionSpec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->dryRunOption,static dryRunOption : OptionSpecBuilder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->executeOption,static executeOption : OptionSpecBuilder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->EXIT_CODE_ERROR,static final EXIT_CODE_ERROR : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->EXIT_CODE_SUCCESS,static final EXIT_CODE_SUCCESS : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->fromFileOption,static fromFileOption : OptionSpec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->helpOption,static helpOption : OptionSpec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->inputTopicsOption,static inputTopicsOption : OptionSpec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->intermediateTopicsOption,static intermediateTopicsOption : OptionSpec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->shiftByOption,static shiftByOption : OptionSpec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->toDatetimeOption,static toDatetimeOption : OptionSpec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->toEarliestOption,static toEarliestOption : OptionSpecBuilder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->toLatestOption,static toLatestOption : OptionSpecBuilder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->toOffsetOption,static toOffsetOption : OptionSpec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->usage,static usage : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>kafka.tools.StreamsResetter->versionOption,static versionOption : OptionSpec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.apache.kafka.clients,org.apache.kafka.clients,medium-high,medium-high,high,low,,,,,,537,2076,,,,,,,,,,,,,32,29,3,2076,31,19,0.094,0.38,0.526,537,,,,,,,
org.apache.kafka.clients.ApiVersion,ApiVersion,low,low,low,low,1,5,2,1,0,3,21,13,3,0,3,0,0,0,0.444,0.667,0,0,,,,,21,,,,,,3,,,,,,,
<Method>org.apache.kafka.clients.ApiVersion.public ApiVersion( ApiKeys ): void,ApiVersion( ApiKeys ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,0
"<Method>org.apache.kafka.clients.ApiVersion.public ApiVersion( short, short, short ): void","ApiVersion( short, short, short ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,3,0,3
<Method>org.apache.kafka.clients.ApiVersion.public toString( ): String,toString( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,0,0,3
<Field>org.apache.kafka.clients.ApiVersion->apiKey,final apiKey : short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.ApiVersion->maxVersion,final maxVersion : short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.ApiVersion->minVersion,final minVersion : short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.kafka.clients.ApiVersions,ApiVersions,low,low,low,low,4,17,8,1,0,6,19,16,2,0,5,0,0,0.375,0.4,0.167,0,0,,,,,19,,,,,,6,,,,,,,
<Method>org.apache.kafka.clients.ApiVersions.private computeMaxUsableProduceMagic( ): byte,computeMaxUsableProduceMagic( ): byte,low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,0,4,1
<Method>org.apache.kafka.clients.ApiVersions.public synchronized get( String ): NodeApiVersions,synchronized get( String ): NodeApiVersions,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1
<Method>org.apache.kafka.clients.ApiVersions.public synchronized maxUsableProduceMagic( ): byte,synchronized maxUsableProduceMagic( ): byte,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.kafka.clients.ApiVersions.public synchronized remove( String ): void,synchronized remove( String ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,2,2
"<Method>org.apache.kafka.clients.ApiVersions.public synchronized update( String, NodeApiVersions ): void","synchronized update( String, NodeApiVersions ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,2,2
<Field>org.apache.kafka.clients.ApiVersions->nodeApiVersions,final nodeApiVersions : Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.ApiVersions->maxUsableProduceMagic,maxUsableProduceMagic : byte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.kafka.clients.ClientDnsLookup,ClientDnsLookup,low-medium,low,low,low,0,4,1,2,0,3,12,7,1,3,2,1,0,1.5,0.167,1,0,0,,,,,12,,,,,,3,,,,,,,
<Method>org.apache.kafka.clients.ClientDnsLookup.private ClientDnsLookup( String ): void,ClientDnsLookup( String ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>org.apache.kafka.clients.ClientDnsLookup.public static forConfig( String ): ClientDnsLookup,static forConfig( String ): ClientDnsLookup,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
<Method>org.apache.kafka.clients.ClientDnsLookup.public toString( ): String,toString( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Field>org.apache.kafka.clients.ClientDnsLookup->clientDnsLookup,clientDnsLookup : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.ClientDnsLookup->DEFAULT,static final DEFAULT : ClientDnsLookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.ClientDnsLookup->RESOLVE_CANONICAL_BOOTSTRAP_SERVERS_ONLY,static final RESOLVE_CANONICAL_BOOTSTRAP_SERVERS_ONLY : ClientDnsLookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.ClientDnsLookup->USE_ALL_DNS_IPS,static final USE_ALL_DNS_IPS : ClientDnsLookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.kafka.clients.ClientRequest,ClientRequest,low,low,low-medium,medium-high,4,16,3,1,0,11,60,51,8,0,11,0,0,0.775,0.795,0.6,0,0,,,,,60,,,,,,11,,,,,,,
"<Method>org.apache.kafka.clients.ClientRequest.public ClientRequest( String, Builder, int, String, long, boolean, int, RequestCompletionHandler ): void","ClientRequest( String, Builder, int, String, long, boolean, int, RequestCompletionHandler ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,16,8,0,8
<Method>org.apache.kafka.clients.ClientRequest.public apiKey( ): ApiKeys,apiKey( ): ApiKeys,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1
<Method>org.apache.kafka.clients.ClientRequest.public callback( ): RequestCompletionHandler,callback( ): RequestCompletionHandler,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.kafka.clients.ClientRequest.public correlationId( ): int,correlationId( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.kafka.clients.ClientRequest.public createdTimeMs( ): long,createdTimeMs( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.kafka.clients.ClientRequest.public destination( ): String,destination( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.kafka.clients.ClientRequest.public expectResponse( ): boolean,expectResponse( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.kafka.clients.ClientRequest.public makeHeader( short ): RequestHeader,makeHeader( short ): RequestHeader,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,9,1,3,3
<Method>org.apache.kafka.clients.ClientRequest.public requestBuilder( ): Builder,requestBuilder( ): Builder,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.kafka.clients.ClientRequest.public requestTimeoutMs( ): int,requestTimeoutMs( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.kafka.clients.ClientRequest.public toString( ): String,toString( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,0,0,7
<Field>org.apache.kafka.clients.ClientRequest->callback,final callback : RequestCompletionHandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.ClientRequest->clientId,final clientId : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.ClientRequest->correlationId,final correlationId : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.ClientRequest->createdTimeMs,final createdTimeMs : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.ClientRequest->destination,final destination : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.ClientRequest->expectResponse,final expectResponse : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.ClientRequest->requestBuilder,final requestBuilder : Builder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.ClientRequest->requestTimeoutMs,final requestTimeoutMs : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.kafka.clients.ClientResponse,ClientResponse,low,low,low-medium,high,5,13,1,1,0,13,61,51,9,0,12,0,0,0.848,0.815,0.727,0,0,,,,,61,,,,,,13,,,,,,,
"<Method>org.apache.kafka.clients.ClientResponse.public ClientResponse( RequestHeader, RequestCompletionHandler, String, long, long, boolean, UnsupportedVersionException, AuthenticationException, AbstractResponse ): void","ClientResponse( RequestHeader, RequestCompletionHandler, String, long, long, boolean, UnsupportedVersionException, AuthenticationException, AbstractResponse ): void",low,low-medium,low,low,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,18,9,0,9
<Method>org.apache.kafka.clients.ClientResponse.public authenticationException( ): AuthenticationException,authenticationException( ): AuthenticationException,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.kafka.clients.ClientResponse.public destination( ): String,destination( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.kafka.clients.ClientResponse.public hasResponse( ): boolean,hasResponse( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.kafka.clients.ClientResponse.public onComplete( ): void,onComplete( ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,0,1,2
<Method>org.apache.kafka.clients.ClientResponse.public receivedTimeMs( ): long,receivedTimeMs( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.kafka.clients.ClientResponse.public requestHeader( ): RequestHeader,requestHeader( ): RequestHeader,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.kafka.clients.ClientResponse.public requestLatencyMs( ): long,requestLatencyMs( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.kafka.clients.ClientResponse.public responseBody( ): AbstractResponse,responseBody( ): AbstractResponse,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.kafka.clients.ClientResponse.public toString( ): String,toString( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,12,0,0,5
<Method>org.apache.kafka.clients.ClientResponse.public versionMismatch( ): UnsupportedVersionException,versionMismatch( ): UnsupportedVersionException,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.kafka.clients.ClientResponse.public wasDisconnected( ): boolean,wasDisconnected( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Field>org.apache.kafka.clients.ClientResponse->authenticationException,final authenticationException : AuthenticationException,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
